Block_type,instruction_text,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,image_6.started,image_6.stopped,text_8.started,text_8.stopped,image_7.started,image_7.stopped,prac_instr2.started,prac_instr2.stopped,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac1Resp.started,prePrac1Resp.stopped,image_8.started,image_8.stopped,text_9.started,text_9.stopped,image_9.started,image_9.stopped,prac_instr4.started,prac_instr4.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,image_3.started,image_3.stopped,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,key_resp_6.rt,key_resp_5.rt,allDone.started,allDone.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.6161289510782808,None,608.3899581979495,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,None,None,None,f,0,0.4393450660863891,None,609.7232445810223,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,f,1,0.24937406706158072,None,610.8899883959675,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.34941128897480667,None,611.8566418540431,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,None,None,None,j,1,0.3400223640492186,None,612.9257835820317,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.39911337511148304,None,613.9901130660437,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.33809503202792257,None,615.1066977629671,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,f,1,0.3642879769904539,None,616.1734708630247,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,None,None,None,f,0,0.7498498969944194,None,617.25679260795,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,None,None,None,j,1,0.49922495300415903,None,618.7232835419709,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,None,None,None,f,0,0.7729885269654915,None,619.9400048389798,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.4582086659502238,None,621.4397796789417,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,f,1,0.7638717800145969,None,622.6233204009477,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,j,0,0.6087923950981349,None,628.1400713629555,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f24.png,None,None,None,j,1,0.2903071530163288,None,629.4735949699534,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,j,0,0.5987874630372971,None,630.5067039539572,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f131.png,None,None,None,j,1,0.302435508929193,None,631.8235768480226,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,f,1,0.37761627102736384,None,632.8734525919426,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f15.png,None,None,None,f,0,0.8181540449149907,None,633.9735925249988,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,f,1,0.8455346649279818,None,635.5068198139779,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f24.png,None,None,None,j,1,0.43043280206620693,None,637.0736026070081,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f24.png,None,None,None,j,1,0.40198457008227706,None,638.2235526669538,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.27123665204271674,None,639.3569622880314,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f24.png,None,None,None,f,0,0.742675494053401,None,640.3568013180047,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,j,0,0.38158204802311957,None,641.8403214550344,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f15.png,None,None,None,j,1,0.6471358770504594,None,642.9403038469609,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,f,1,0.24379806104116142,None,644.3069318389753,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,f,0,0.49379480397328734,None,645.2736691270256,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,j,0,0.6289783420506865,None,646.4928444230463,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,j,0,0.37759458797518164,None,647.8594113920117,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f15.png,None,None,None,j,1,0.7694543120451272,None,648.959453827003,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.18522537394892424,None,650.4595327059506,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f142.png,None,None,None,j,1,0.3729906929656863,None,651.3930126189953,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.43273572402540594,None,652.4903740269365,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f142.png,None,None,None,j,1,0.3611664930358529,None,653.6429396759486,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,f,1,0.2698843200923875,None,654.7261688540457,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f142.png,None,None,None,j,1,0.32892157800961286,None,655.7237129330169,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,f,1,0.39933073497377336,None,656.790424005012,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,f,1,1.0894384979037568,None,657.9095971109346,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,j,1,0.5133179649710655,None,659.7237267909804,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,j,1,0.3303200709633529,None,660.9569685630267,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,f,1,0.44117241294588894,None,662.0095964600332,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f131.png,None,None,None,j,1,0.35819815401919186,None,663.1739486940205,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.41281077498570085,None,664.2571454279823,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,f,1,0.4738843160448596,None,665.3905311919516,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f131.png,None,None,None,j,1,0.3448312289547175,None,666.606990810018,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,j,1,1.2091456919442862,None,667.6929590229411,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,j,1,0.41908485104795545,None,669.6238358019618,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,f,1,0.3460094389738515,None,670.7738133729436,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f142.png,None,None,None,j,1,0.3709093499928713,None,671.8572619759943,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,j,0,0.34343972604256123,None,672.9596831379458,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f142.png,None,None,None,j,1,0.7492923269746825,None,674.023777897004,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f15.png,Stimuli/f131.png,None,None,None,j,1,0.27472413098439574,None,675.4927491820417,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.2897396220359951,None,676.4903422979405,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,j,0,0.4424175360472873,None,677.5263966119383,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,f,1,0.5133976880460978,None,678.6904984030407,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,f,0,0.4218779728980735,None,679.9240345930448,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f142.png,None,None,None,j,1,0.4064589460613206,None,681.0739805579651,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f15.png,None,None,None,j,1,0.3150831839302555,None,682.2073627610225,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,j,0,0.38869939104188234,None,683.2406588039594,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,,,,,1,2,6,2,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,1,0.4711352390004322,None,684.3571336000459,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,1,3,7,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,None,None,None,j,1,0.882760210079141,None,708.1096247319365,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
feat_haus,Designs/instructions_haus_1234.png,,,,,1,3,7,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,j,0,0.319972644909285,None,709.7236763980472,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
